country1,country2,dist_squared
and,bgr,3174134.1921
and,bhr,22925805.8481
and,bhs,53040049.7796
and,bih,1904869.2289
and,blr,5226253.21
and,blz,76686625.2681
and,bmu,33886485.8641
and,bol,93584728.1664
and,bra,78381452.0889
and,brb,44596886.0481
and,brn,132843835.1241
and,btn,61732606.1401
and,bwa,62311131.1876
and,caf,20869090.7929
and,can,39645408.5316
and,cck,129653748.6336
and,che,464905.7856
and,chl,125460384.8281
and,chn,76818037.8681
and,civ,17424112.6084
and,cmr,19491783.5025
and,cog,28977334.9636
and,cok,292044858.0624
and,col,73407196.84
and,com,54453330.5625
and,cpv,15136846.1721
and,cri,79326098.5104
and,cub,61219826.9761
and,cxr,143077721.4801
and,cym,64164906.09
and,cyp,8186923.2384
and,cze,1696115.5225
and,deu,1167717.9721
and,dji,27957444.7504
and,dma,44357864.4289
and,dnk,2784726.5625
and,dom,50703371.5969
and,dza,414246.7044
and,ecu,84933734.4025
and,egy,8915240.5056
and,eri,21808339.6036
and,esh,4682160.2689
and,esp,242979.9849
and,est,6072084.5056
and,eth,27072561.7969
and,fin,6381080.1664
and,fji,299505596.8129
and,flk,142599183.4201
and,fra,506303.4025
and,fro,5016659.2441
and,fsm,197402219.0001
and,gab,22600325.8404
and,gbr,1019251.7764
and,geo,12519283.8276
and,gha,16942526.1769
and,gib,848775.2641
and,gin,16295108.3584
and,gmb,13490708.6209
and,gnb,14378126.4225
and,gnq,19125228.0976
and,grc,3793301.5696
and,grd,47970445.6449
and,grl,16809344.0064
and,gtm,82542857.7961
and,guy,49631743.2004
and,hkg,101204404.8016
and,hnd,78525827.7904
and,hrv,1464753.4729
and,hti,53672327.2996
and,hun,2205046.8036
and,idn,137528392.5625
and,ind,46248296.3721
and,irl,1783052.7961
and,irn,18637352.41
and,irq,14907784.3236
and,isl,8031272.6025
and,isr,9863996.49
and,ita,826335.5409
and,jam,59791865.5504
and,jor,10514454.76
and,jpn,107221883.04
and,kaz,35173795.5625
and,ken,36273156.1984
and,kgz,33380546.2081
and,khm,104460664.36
and,kir,227352416.8041
and,kna,43914610.7761
and,kor,91391688.01
and,kwt,19170911.9716
and,lao,91200208.0144
and,lbn,9622031.7636
and,lbr,17663107.5625
and,lby,2222067.2356
and,lca,45174529.44
and,lka,72997714.5769
and,lso,70977592.0324
and,ltu,4831423.8025
and,lux,752729.76
and,lva,5137974.2241
and,mac,100366935.9889
and,mar,1417266.4401
and,mda,4864980.1489
and,mdg,68870413.3924
and,mdv,67715453.5236
and,mex,88445184.5209
and,mhl,207643488.8256
and,mkd,2696525.2521
and,mli,11863546.9225
and,mlt,1796913.4401
and,mmr,83472708.5956
and,mng,57730059.8809
and,mnp,159850000.5124
and,moz,68246268.8769
and,mrt,10068246.3025
and,msr,43923093.5025
and,mus,81547040.5156
and,mwi,50413266.0529
and,mys,112649566.3225
and,nam,55013965.7796
and,ncl,302196850.1161
and,ner,10397142.2916
and,nfk,327848601.4281
and,nga,16136369.3401
and,nic,79783303.6225
and,niu,299218382.2849
and,nld,1266660.2116
and,nor,4154911.4896
and,npl,56267401.3456
and,nru,229242310.5625
and,nzl,378524651.6041
and,omn,31482311.0281
and,pak,38016719.6929
and,pan,74110232.2129
and,pcn,231967521.0304
and,per,100148455.0564
and,phl,124858946.4409
and,plw,161980092.5796
and,png,226990683.7641
and,pol,3302724.6756
and,prk,87659776.7824
and,prt,980892.16
and,pry,93605431.5001
and,pyf,260322735.6304
and,qat,24235732.0804
and,rus,8838729
and,rwa,32682373.9225
and,sau,20940782.7321
and,sdn,17736395.3316
and,sen,12914032.8321
and,sgp,119440418.0544
and,shn,42817261.3801
and,slb,249620408.3844
and,sle,16412383.4884
and,slv,81874447.4025
and,smr,819151.7049
and,som,39218154.7536
and,spm,20176536.7489
and,stp,22437463.7124
and,sur,47429391.61
and,svk,1890570.0004
and,svn,1226932.8289
and,swe,4804206.4225
and,swz,67940949.3169
and,syc,56956303.3636
and,syr,10162578.8944
and,tca,49361865.64
and,tcd,13097522.9025
and,tgo,16353127.21
and,tha,94254778.0801
and,tjk,30894921.2224
and,tkl,264114177.5281
and,tkm,22747939.4704
and,ton,311103277.1344
and,tto,49220888.3776
and,tun,953649.9025
and,tur,5173850.6521
and,tuv,263834724.1401
and,tza,44808832.7236
and,uga,31660090.4929
and,ukr,5630464.5796
and,ury,108601409.44
and,usa,36780586.09
and,uzb,29772737.4736
and,vct,46261490.4964
and,ven,55633100.7376
and,vgb,44893082.0529
and,vnm,91401630.5764
and,vut,289304380.1025
and,wlf,281446590.3769
and,wsm,279051345.3289
and,yem,25591052.7376
and,zaf,75361149.9664
and,zmb,49137716.6289
and,zwe,54275635.84
ant,ant,135.7225
ant,are,160230786.7329
ant,arg,28307720.25
ant,arm,122177651.56
ant,atg,898021.5696
ant,aus,234344661.2224
ant,aut,75164391.6676
ant,aze,131175332.1124
ant,bdi,120832857.76
ant,bel,60896641.1769
ant,ben,61709194.4704
ant,bfa,53225487.5364
ant,bgd,238905556.1649
ant,bgr,86268058.5636
ant,bhr,149612527.8244
ant,bhs,2868687.4384
ant,bih,78819061.5601
ant,blr,87393704.3716
ant,blz,4893740.3524
ant,bmu,5233159.5121
ant,bol,10139639.1184
ant,bra,21621570.01
ant,brb,1036324
ant,brn,327231819.2025
ant,btn,226773481
ant,bwa,122322715.2016
ant,caf,93099148.4641
ant,can,13336446.6481
ant,cck,341717777.0721
ant,che,64056652.5316
ant,chl,25791873.2449
ant,chn,202148396.0521
ant,civ,51368182.4656
ant,cmr,79016987.7225
ant,cog,89926909.6804
ant,cok,112055350.7844
ant,col,1146055.8916
ant,com,160539796.3849
ant,cpv,24194101.5625
ant,cri,2787463.9849
ant,cub,3540305.6649
ant,cxr,377158539.1249
ant,cym,2418242.7049
ant,cyp,106752497.0521
ant,cze,72515102.7364
ant,deu,63875260.84
ant,dji,145932681.6676
ant,dma,793097.1136
ant,dnk,70161731.5876
ant,dom,515710.6969
ant,dza,57930365.44
ant,ecu,3001383.0025
ant,egy,106128319.4596
ant,eri,132645204.8089
ant,esh,36357523.2784
ant,esp,49771896.2064
ant,est,82200334.2736
ant,eth,137013579.8784
ant,fin,82214478.5284
ant,fji,163908615.1824
ant,flk,51566473.7604
ant,fra,58339502.2809
ant,fro,54721822.6564
ant,fsm,207360288.0001
ant,gab,76394417.3521
ant,gbr,56252850.0361
ant,geo,121129174.4569
ant,gha,57337455.6225
ant,gib,47073046.5604
ant,gin,33830857.9449
ant,gmb,32106729.0384
ant,gnb,33540198.1321
ant,gnq,73888465.3056
ant,grc,88768242.4561
ant,grd,614013.2881
ant,grl,35394884.4096
ant,gtm,5537126.6721
ant,guy,1748556.6289
ant,hkg,262248874.81
ant,hnd,3982139.9809
ant,hrv,75030417.2401
ant,hti,648379.2484
ant,hun,78802726.8681
ant,idn,369326911.6944
ant,ind,202219491.7521
ant,irl,50969747.2761
ant,irn,139769614.6564
ant,irq,129013704.8964
ant,isl,46612161.8361
ant,isr,111488046.2641
ant,ita,70833095.7376
ant,jam,1140538.5616
ant,jor,113808997.6969
ant,jpn,193792013.6464
ant,kaz,168088372.7121
ant,ken,138354289.0081
ant,kgz,165765882.5001
ant,khm,299695995.5929
ant,kir,169312144
ant,kna,780360.2244
ant,kor,203570687.5524
ant,kwt,140407569.3969
ant,lao,274226976.04
ant,lbn,111580560.4489
ant,lbr,41110281.5929
ant,lby,73203767.0464
ant,lca,788313.1369
ant,lka,255489215.0409
ant,lso,127405850.2564
ant,ltu,84474848.6404
ant,lux,62744775.7456
ant,lva,82319147.5401
ant,mac,262402093.3689
ant,mar,44920691.2441
ant,mda,92423419.9641
ant,mdg,174428811.1225
ant,mdv,240153599.6721
ant,mex,11114689.1769
ant,mhl,170142544.5769
ant,mkd,83762398.7524
ant,mli,43692628.8016
ant,mlt,74786520.3264
ant,mmr,269793436.6521
ant,mng,178034314.7025
ant,mnp,229568255.2801
ant,moz,137884192.6081
ant,mrt,32632542.0001
ant,msr,786024.0964
ant,mus,203349026.0025
ant,mwi,136755716.9476
ant,mys,325688433.9856
ant,nam,102649521.1921
ant,ncl,197926068.7044
ant,ner,58985318.4361
ant,nfk,192476222.0164
ant,nga,63325466.7529
ant,nic,3570701.5369
ant,niu,134364726.8964
ant,nld,61732763.2804
ant,nor,68543165.6464
ant,npl,219204606.9136
ant,nru,188702146.8721
ant,nzl,170007436.9161
ant,omn,171116223.6996
ant,pak,183506307.6025
ant,pan,1459384.8025
ant,pcn,61065785.0916
ant,per,8058558.3376
ant,phl,284472075.69
ant,plw,277504622.7409
ant,png,258718217.4784
ant,pol,80112882.3364
ant,prk,200073669.6676
ant,prt,43141382.6041
ant,pry,18774975.6601
ant,pyf,89325748.5129
ant,qat,152731039.2336
ant,rus,98336972.25
ant,rwa,121909864.0384
ant,sau,142714083.69
ant,sdn,117834932.8324
ant,sen,31031361.5364
ant,sgp,336506738.5744
ant,shn,58179213.9009
ant,slb,215732643.8656
ant,sle,37180969.6644
ant,slv,4846734.3409
ant,smr,70602678.4516
ant,som,158820485.76
ant,spm,16240255.2064
ant,stp,71422781.44
ant,sur,2746974.76
ant,svk,76201551.4225
ant,svn,73043516.9025
ant,swe,75552776.2521
ant,swz,134629376.9401
ant,syc,192253476.8025
ant,syr,113375644.84
ant,tca,1141606.7716
ant,tcd,82554669.1216
ant,tgo,59805784.8964
ant,tha,286666549.3129
ant,tjk,166034563.9936
ant,tkl,135389979.9184
ant,tkm,149305427.2836
ant,ton,148162209.3961
ant,tto,681499.7809
ant,tun,68124554.1376
ant,tur,95734874.7364
ant,tuv,158250361.6576
ant,tza,147698082.6721
ant,uga,126830842.0864
ant,ukr,92884875.7824
ant,ury,29198784.8881
ant,usa,10413593.5401
ant,uzb,161425410.4089
ant,vct,714143.3049
ant,ven,76126.3281
ant,vgb,714025
ant,vnm,265832807.1844
ant,vut,192331963.8244
ant,wlf,148011799.3201
ant,wsm,181345814.2609
ant,yem,145485813.0625
ant,zaf,110859841
ant,zmb,123927435.3529
ant,zwe,131510666.1961
are,are,11835.2641
are,arg,183797671.84
are,arm,3917074.3056
are,atg,137171412.4804
are,aus,146220333.4656
are,aut,18027157.3056
are,aze,3310507.4704
are,bdi,16969785.9136
are,bel,26625290.4009
are,ben,34562758.5801
are,bfa,36421707.8016
are,bgd,13275529.4736
are,bgr,12203075.0241
are,bhr,182038.7556
are,bhs,155173361.0596
are,bih,15273714.5856
are,blr,15691818.4641
are,blz,193589378.0496
are,bmu,121095939.0096
are,bol,196625458.1824
are,bra,147123557.3025
are,brb,137866814.3889
are,brn,46424599.8736
are,btn,12526219.7776
are,bwa,39438776.8009
are,caf,19671442.5625
are,can,123341014.81
are,cck,38157676.2961
are,che,23336048.9476
are,chl,214763163.04
are,chn,35598286.9449
are,civ,43338917.2329
are,cmr,26356518.4996
are,cog,28183994.4996
are,cok,272823511.7169
are,col,187154712.2025
are,com,17641428.0289
are,cpv,66191404.3561
are,cri,199255527.3241
are,cub,168453143.1025
are,cxr,46091335.6836
are,cym,174296500.5796
are,cyp,5517425.1664
are,cze,19903822.2769
are,deu,25045620.7936
are,dji,3464177.1129
are,dma,138745783.3216
are,dnk,23518523.1681
are,dom,151849674.6529
are,dza,25490078.5129
are,ecu,204302141.1649
are,egy,5617184.4036
are,eri,3666267.5625
are,esh,44822757.2004
are,esp,31749506.0089
are,est,20447670.0481
are,eth,5679594.5761
are,fin,20887824.9024
are,fji,202252768.8336
are,flk,186196122.4369
are,fra,27557565.2209
are,fro,37660927.9225
are,fsm,122799863.8801
are,gab,30637332.01
are,gbr,30071404.3876
are,geo,4472971.2036
are,gha,38387937.64
are,gib,33616919.9601
are,gin,57391382.0041
are,gmb,56339135.2836
are,gnb,55802244.6081
are,gnq,29161512.0196
are,grc,10655785.0624
are,grd,143954403.61
are,grl,69266669.4756
are,gtm,203078745.3249
are,guy,142769758.8769
are,hkg,36719358.1225
are,hnd,197504797.2496
are,hrv,17374224.6976
are,hti,157101406.6801
are,hun,16246864.9476
are,idn,43735075.5625
are,ind,5349367.6369
are,irl,35110602.1764
are,irn,1635943.3216
are,irq,1915954.2724
are,isl,47948561.7601
are,isr,4409958.0001
are,ita,18524243.8404
are,jam,167488634.2276
are,jor,3964996.9129
are,jpn,65010195.1521
are,kaz,8598324.6441
are,ken,11817643.7824
are,kgz,7621243.6356
are,khm,30271013.6481
are,kir,164695385.5569
are,kna,138823535.8756
are,kor,47737597.3776
are,kwt,698511.4929
are,lao,25300195.8049
are,lbn,4452437.6064
are,lbr,52055936.4004
are,lby,16912491.7504
are,lca,139631799.2281
are,lka,11170367.6841
are,lso,44127456.1225
are,ltu,17039310.7369
are,lux,24995800.1764
are,lva,18971774.0356
are,mac,36009720.6561
are,mar,35494904.2176
are,mda,11423926.8049
are,mdg,23823575.2836
are,mdv,9269832.7296
are,mex,206564444.5225
are,mhl,152128542.7216
are,mkd,12968713.4641
are,mli,44374116.7321
are,mlt,16088361.6609
are,mmr,19494785.7841
are,mng,27619229.16
are,mnp,89379250.4836
are,moz,37024547.6484
are,mrt,52666226.1225
are,msr,138586576.3984
are,mus,24789146.4769
are,mwi,23307556.2841
are,mys,31304025
are,nam,43660906.3696
are,ncl,173141122.0561
are,ner,31443383.3536
are,nfk,182166579.5481
are,nga,33433952.4841
are,nic,199851376.1344
are,niu,238071938.9764
are,nld,26737379.4724
are,nor,26779900.5049
are,npl,9620666.9584
are,nru,151581896.6596
are,nzl,203631758.4016
are,omn,192624.4321
are,pak,4342972.6404
are,pan,190473397.4641
are,pcn,383150088.6084
are,per,217620323.8416
are,phl,49064140.9764
are,plw,75288593.61
are,png,115003318.0816
are,pol,17486029.4569
are,prk,45911736.6724
are,prt,37298991.1441
are,pry,175682300.4304
are,pyf,303785727.3025
are,qat,92379.5236
are,rus,13981616.64
are,rwa,15552848.5641
are,sau,599989.6681
are,sdn,6200149.8001
are,sen,56851600
are,sgp,34867489.7169
are,shn,62769650.6529
are,slb,144412855.4961
are,sle,54363488.3856
are,slv,202543277.3329
are,smr,19031755.2516
are,som,7184329.7296
are,spm,90167179.0096
are,stp,33649628.6889
are,sur,137085459.7225
are,svk,17554005.0625
are,svn,18360368.01
are,swe,23005261.1044
are,swz,38234064.5569
are,syc,10502784.64
are,syr,4097750.0041
are,tca,149707215.5401
are,tcd,19073833.3696
are,tgo,36077681.8609
are,tha,24679036.84
are,tjk,4337014.5025
are,tkl,219786851.5441
are,tkm,2393239.9401
are,ton,223597293.0489
are,tto,145421892.81
are,tun,19421120.1636
are,tur,8965533.0625
are,tuv,193811781.8569
are,tza,14838443.2849
are,uga,12748256.0209
are,ukr,12570924.8025
are,ury,178273233.61
are,usa,121648987.8916
are,uzb,5376276.9424
are,vct,141292685.9556
are,ven,157948340.0625
are,vgb,141125133.7521
are,vnm,27725700.8704
are,vut,173963965.4116
are,wlf,212892320.0889
are,wsm,179299866.2841
are,yem,2149918.3876
are,zaf,56703912.04
are,zmb,27820350.25
are,zwe,28592440.8961
arg,arg,391437.9225
arg,arm,180033063.1696
arg,atg,33363100.1664
arg,aus,139272097.8496
arg,aut,140037875.7376
arg,aze,191928882.7456
arg,bdi,92239889.3056
arg,bel,128295492.0976
arg,ben,61692541.8916
arg,bfa,63245437.29
arg,bgd,281850374.56
arg,bgr,142918199.4256
arg,bhr,177011582.8849
arg,bhs,48174288.1929
arg,bih,136771387.7049
arg,blr,164335478.0356
arg,blz,43619023.9809
arg,bmu,55986309.76
arg,bol,5016121.7089
arg,bra,2859717.7449
arg,brb,28277933.29
arg,brn,277447653.6976
arg,btn,286279293.6441
arg,bwa,64024802.4025
arg,caf,83269822.5529
arg,can,80462694.01
arg,cck,200881582.4929
arg,che,125765234.5401
arg,chl,1273106.0224
arg,chn,372392348.4009
arg,civ,52293579.8449
arg,cmr,71513576.1649
arg,cog,68260148.2809
arg,cok,93323714.5764
arg,col,22148883.1876
arg,com,106730387.4816
arg,cpv,44142071.6025
arg,cri,31961270.7649
arg,cub,47747132.6049
arg,cxr,217475188.7616
arg,cym,41939223.6025
arg,cyp,151082693.0649
arg,cze,140110544.4489
arg,deu,132529367.3796
arg,dji,139409735.6961
arg,dma,31020555.5521
arg,dnk,146155284.8809
arg,dom,36441626.1561
arg,dza,103802475.7225
arg,ecu,19014047.4601
arg,egy,140141321.8969
arg,eri,135575516.8161
arg,esh,70117846.8496
arg,esp,101321336.2225
arg,est,167075013.0625
arg,eth,126706540.96
arg,fin,168254623.69
arg,fji,135159690.6724
arg,flk,3596750.1801
arg,fra,122594720.0625
arg,fro,137263718.7216
arg,fsm,230060336.7076
arg,gab,64605746.5729
arg,gbr,124266310.3504
arg,geo,182345862.6025
arg,gha,57160101.7849
arg,gib,92449763.4064
arg,gin,44468492.1409
arg,gmb,48228580.3024
arg,gnb,47252700.8836
arg,gnq,67410503.9521
arg,grc,137157124.1881
arg,grd,27171094.5081
arg,grl,121396985.0809
arg,gtm,41561488.1124
arg,guy,21267131.2569
arg,hkg,341469375.6321
arg,hnd,38662902.2025
arg,hrv,135864434.0881
arg,hti,37224763.4641
arg,hun,142971762.1264
arg,idn,232128992.2084
arg,ind,250206593.1264
arg,irl,121285508.2209
arg,irn,190526397.7969
arg,irq,171894649.9396
arg,isl,131236957.4569
arg,isr,149857260.2244
arg,ita,124848443.0736
arg,jam,38066802.2289
arg,jor,152049368.4889
arg,jpn,337531853.7616
arg,kaz,259553365.6356
arg,ken,108646433.6896
arg,kgz,253390046.3329
arg,khm,287811225
arg,kir,183151020.8889
arg,kna,33630604.6561
arg,kor,378199422.0225
arg,kwt,174934482.6384
arg,lao,302741208.2916
arg,lbn,153683129.61
arg,lbr,45871226.2089
arg,lby,112097697.2644
arg,lca,29428238.0484
arg,lka,218287032.2116
arg,lso,62107796.7225
arg,ltu,162085490.4384
arg,lux,128439608.9344
arg,lva,163173287.6449
arg,mac,340473351.6864
arg,mar,87402305.1664
arg,mda,158030795.2609
arg,mdg,104285965.2025
arg,mdv,197123846.4064
arg,mex,54725225.5225
arg,mhl,199080529.9681
arg,mkd,138947985.2644
arg,mli,56146547.61
arg,mlt,118960903.8864
arg,mmr,283041255.8689
arg,mng,328536650.3364
arg,mnp,281646600.2289
arg,moz,72313593.9876
arg,mrt,54782794.3716
arg,msr,32839547.1364
arg,mus,119416375.7284
arg,mwi,87347342.1604
arg,mys,255061980.8356
arg,nam,53916271.2729
arg,ncl,146780736.3961
arg,ner,69588964
arg,nfk,130534052.5225
arg,nga,63017559.4896
arg,nic,35708751.4624
arg,niu,113351795.0224
arg,nld,131486355.5625
arg,nor,150571060.1476
arg,npl,272982101.5089
arg,nru,193216672.0576
arg,nzl,94655581.3921
arg,omn,193117437.0889
arg,pak,244053445.2841
arg,pan,28460411.1289
arg,pcn,46932638.5476
arg,per,9821517.2449
arg,phl,316899098.7556
arg,plw,279347099.1424
arg,png,208100243.4624
arg,pol,152561528.4964
arg,prk,377099114.5216
arg,prt,92579997.4225
arg,pry,1104874.2769
arg,pyf,81236872.9225
arg,qat,177882237.5625
arg,rus,182394748.7296
arg,rwa,95323393.7569
arg,sau,165899036.8324
arg,sdn,122886758.2849
arg,sen,48920232.49
arg,sgp,252527377.0321
arg,shn,31766637.7161
arg,slb,186820237.9684
arg,sle,45685703.1744
arg,slv,39439028.0025
atg,lby,57965534.5201
arg,smr,127989851.8276
arg,som,130221191.1025
arg,spm,81999363.6225
arg,stp,60618058.7776
arg,sur,20469833.4096
arg,svk,141132024.01
arg,svn,134113770.5625
arg,swe,158382980.1009
arg,swz,69876726.1929
arg,syc,140982139.4881
arg,syr,154862344.6969
arg,tca,40817659.8769
arg,tcd,86907328.2081
arg,tgo,59897693.2096
arg,tha,285278180.4324
arg,tjk,236423836.1664
arg,tkl,132924527.9041
arg,tkm,209414761.1689
arg,ton,119061923.4025
arg,tto,25521693.61
arg,tun,113822866.6884
arg,tur,150520263.5689
arg,tuv,151318783.3689
arg,tza,105907150.8544
arg,uga,102762823.84
arg,ukr,165019459.0801
arg,ury,46255.1049
arg,usa,72977552.4361
arg,uzb,238932760.5025
arg,vct,28465959.6225
arg,ven,26156166.7761
arg,vgb,35368949.9524
arg,vnm,319592492.1225
arg,vut,153378317.16
arg,wlf,133875544.6116
arg,wsm,155467232.8225
arg,yem,147217939.5556
arg,zaf,47424157.7104
arg,zmb,76673139.9424
arg,zwe,78509346.3025
arm,arm,4215.9049
arm,atg,102294411.9649
arm,aus,186784155.61
arm,aut,5757264.3249
arm,aze,209315.4001
arm,bdi,25895173.0129
arm,bel,10889274.0121
arm,ben,31571924.8321
arm,bfa,29866115.7001
arm,bgd,21555498.9841
arm,bgr,3189224.5056
arm,bhr,2744688.0241
arm,bhs,112375688.5476
arm,bih,4771079.1184
arm,blr,3936017.9236
arm,blz,144565273.6609
arm,bmu,84215493.61
arm,bol,171741025
arm,bra,138525602.6961
arm,brb,104892418.89
arm,brn,64113009.8436
arm,btn,19011867.2676
arm,bwa,55941873.1249
arm,caf,22609739.7009
arm,can,83523879.9396
arm,cck,63454447.5889
arm,che,9313788.4225
arm,chl,205605773.8816
arm,chn,35368593.1225
arm,civ,38417931.1684
arm,cmr,27297281.1024
arm,cog,33368992.0281
arm,cok,286077306.9924
arm,col,146858042.25
arm,com,33319100.9529
arm,cpv,50307953.6961
arm,cri,152432111.3956
arm,cub,123166269.8809
arm,cxr,71193600.0169
arm,cym,129096180.2025
arm,cyp,1275950.9764
arm,cze,6668841.4081
arm,deu,9772251.1236
arm,dji,10138301.7649
arm,dma,104393219.29
arm,dnk,8393246.3521
arm,dom,112619213.3284
arm,dza,12964896.4624
arm,ecu,163123984
arm,egy,2715541.4521
arm,eri,7946648.2404
arm,esh,29566406.25
arm,esp,16325236.2025
arm,est,6484916.9025
arm,eth,12322346.5024
arm,fin,6748305.0625
arm,fji,225032401.1664
arm,flk,201118629.4569
arm,fra,11792836.7649
arm,fro,17355306.0409
arm,fsm,131839538.9796
arm,gab,32204717.0064
arm,gbr,13099766.8096
arm,geo,29832.1984
arm,gha,34738528.7236
arm,gib,18737383.9689
arm,gin,46476942.76
arm,gmb,43734811.0329
arm,gnb,44122009.1536
arm,gnq,29260742.8624
arm,grc,3261852.7236
arm,grd,110019960.1216
arm,grl,40240119.1201
arm,gtm,152874925.3476
atg,lca,128629.8225
arm,guy,112227750.9376
arm,hkg,45545356.6129
arm,hnd,148934931.1321
arm,hrv,5718746.1321
arm,hti,116526843.4576
arm,hun,4782487.8721
arm,idn,66840762.3844
arm,ind,10530414.4036
arm,irl,16298337.8944
arm,irn,622521
arm,irq,581284.2564
arm,isl,24491908.1449
arm,isr,1574297.1841
arm,ita,7169916.6289
arm,jam,124578412.5609
arm,jor,1430679.1321
arm,jpn,63101416.4496
arm,kaz,7291350.0625
arm,ken,21907829.1364
arm,kgz,6310545.9264
arm,khm,44688690.2016
arm,kir,170966869.6849
arm,kna,103457377.96
arm,kor,47374863.0436
arm,kwt,1559951.0404
arm,lao,36590401
arm,lbn,1131585.3376
arm,lbr,44221037.0121
arm,lby,8479685.7601
arm,lca,105725487.6441
arm,lka,26074708.1956
arm,lso,62928205.2529
arm,ltu,4628952.25
arm,lux,9987938.5369
arm,lva,5647989.9025
arm,mac,44870572.1025
arm,mar,20660570.2521
arm,mda,2158813.1041
arm,mdg,43290872.9764
arm,mdv,24505569.0961
arm,mex,153910820.9664
arm,mhl,155064756.25
arm,mkd,3750884.3584
arm,mli,35399406.0676
arm,mlt,7057311.0336
arm,mmr,31229096.89
arm,mng,24254640.01
arm,mnp,97126938.09
arm,moz,55730554.7841
arm,mrt,38880337.8681
arm,msr,103567258.24
arm,mus,46935926.9604
arm,mwi,37544908.2121
arm,mys,49717165.0816
arm,nam,56851147.6009
arm,ncl,203642603.7156
arm,ner,25786490.2416
arm,nfk,219021944.3721
arm,nga,30751904.7936
arm,nic,151699128.2244
arm,niu,255856340.1601
arm,nld,10772705.5524
arm,nor,10238336.0676
arm,npl,15807542.2569
arm,nru,162554340.1024
arm,nzl,255182733.3136
arm,omn,5153717.2324
arm,pak,6948285.1216
arm,pan,146532961.8064
arm,pcn,334063350.76
arm,per,183601958.0004
arm,phl,61355419.0209
arm,plw,90054785.6784
arm,png,138474291.6001
arm,pol,5003184.7684
arm,prk,44985056.2681
arm,prt,20611872.4009
arm,pry,163509670.6681
arm,pyf,294904029.4729
arm,qat,3190581.8884
arm,rus,3250953.2416
arm,rwa,24131280.7696
arm,sau,3033658.2276
arm,sdn,8862350.3809
arm,sen,43553928.2116
arm,sgp,54258692.6025
arm,shn,65908580.9281
arm,slb,165151542.2769
arm,sle,44772558.9129
arm,slv,152921418.4996
arm,smr,7079430.9184
arm,som,18036414.4249
arm,spm,57521606.49
arm,stp,34397873.1009
arm,sur,108492222.7216
arm,svk,5476442.4324
arm,svn,6284748.1636
arm,swe,7938137.2009
arm,swz,56725902.3556
arm,syc,26139292.2756
arm,syr,1082681.8704
